1,308.097,76.9488,39.4189,24.2101,32.4598,20.9389,8.56754,250.96
2,304.901,78.2809,39.8951,25.7484,38.0121,21.712,8.36418,254.82
3,309.126,76.8299,39.2331,24.177,28.1569,20.2243,8.37443,240.025
4,305.047,78.2478,39.9419,31.6769,30.8174,21.1483,8.37767,243.559
5,309.379,76.9655,38.8113,30.1301,31.9723,21.2954,8.37245,255.711
